index,mean,sd,ci_3%,ci_97%,ess_bulk,ess_tail,model
"beta_g['indie','acousticness']",0.06092608009164854,0.10377069486173113,-0.1298237036172604,0.25525286930415353,0.0,0.0,bernoulli
"beta_g['indie','instrumentalness']",0.1999068096970617,0.1525071495375598,-0.08243985379192194,0.4855584533561391,0.0,0.0,bernoulli
"beta_g['indie','liveness']",0.12128837984630954,0.09556409655288466,-0.049554899389105095,0.30891570110774885,0.0,0.0,bernoulli
"beta_g['indie','valence']",-0.1836732858028904,0.1078924723458176,-0.3741863117403676,0.020134113583751785,0.0,0.0,bernoulli
"beta_g['indie','tempo']",0.017619563828021812,0.04052983767137526,-0.059444352632497664,0.09692908833410989,0.0,0.0,bernoulli
"beta_g['indie','explicit']",0.10823484908991324,0.08760125180984646,-0.05608688446128602,0.2776310035547092,0.0,0.0,bernoulli
alpha_g['indie-pop'],-0.28418734015638125,0.0,-0.5103168477807627,-0.07597418749078229,0.0,0.0,bernoulli
"beta_g['indie-pop','danceability']",0.08725206084966905,0.12933537510593218,-0.15331114136399007,0.3353267783216452,0.0,0.0,bernoulli
"beta_g['indie-pop','energy']",-0.13728618014157787,0.1355808445863127,-0.39055447834147167,0.11220369678049298,0.0,0.0,bernoulli
"beta_g['indie-pop','loudness']",0.13812420059557168,0.17681143564677965,-0.19678902050644356,0.4803253399205061,0.0,0.0,bernoulli
"beta_g['indie-pop','speechiness']",0.02695712343677033,0.12153385612557657,-0.19289714469868066,0.2613029618990285,0.0,0.0,bernoulli
"beta_g['indie-pop','acousticness']",-0.3648347146344363,0.12741900463424854,-0.599206861109887,-0.12375750846331666,0.0,0.0,bernoulli
"beta_g['indie-pop','instrumentalness']",0.3876577366715099,0.18559063075568108,0.026585321552335842,0.7338820476669867,0.0,0.0,bernoulli
"beta_g['indie-pop','liveness']",-0.07541403973676958,0.10431268824664065,-0.28025976479904735,0.1280005357772097,0.0,0.0,bernoulli
"beta_g['indie-pop','valence']",-0.09346606158902113,0.11992317819260757,-0.32352328301853456,0.1370209754594073,0.0,0.0,bernoulli
"beta_g['indie-pop','tempo']",0.04030185230821692,0.04626897531461696,-0.04212310625950579,0.13056215346718497,0.0,0.0,bernoulli
"beta_g['indie-pop','explicit']",0.29189210047765096,0.09513345767264815,0.1163498663729354,0.47195656187677376,0.0,0.0,bernoulli
alpha_g['industrial'],-1.0695686520582783,0.0,-1.2403261691206375,-0.9124768611820379,0.0,0.0,bernoulli
"beta_g['industrial','danceability']",0.37979521294890844,0.12013765923412195,0.15368664064290746,0.6104455101575248,0.0,0.0,bernoulli
"beta_g['industrial','energy']",-0.587844200392284,0.07560444494103341,-0.7305460174633892,-0.44604480176416744,0.0,0.0,bernoulli
"beta_g['industrial','loudness']",0.6994887849261398,0.10731499961691186,0.49136625173402587,0.9042248731404556,0.0,0.0,bernoulli
"beta_g['industrial','speechiness']",-0.11186406460724228,0.08626356007217681,-0.27502399803738725,0.052883677872672855,0.0,0.0,bernoulli
"beta_g['industrial','acousticness']",-0.08683546490964207,0.08934197887410318,-0.2551774898210231,0.08263781583468756,0.0,0.0,bernoulli
"beta_g['industrial','instrumentalness']",-0.4040258413982045,0.11471353451578807,-0.6244313279723986,-0.19032690750487255,0.0,0.0,bernoulli
"beta_g['industrial','liveness']",-0.13556317445348287,0.07306834863863326,-0.27541070643052273,-0.0032218090187014423,0.0,0.0,bernoulli
"beta_g['industrial','valence']",-0.05434509863083181,0.08714248809341067,-0.2134648377852688,0.10825056596790117,0.0,0.0,bernoulli
"beta_g['industrial','tempo']",0.033312295607955705,0.04162370831590253,-0.04643323171298475,0.11185596389519538,0.0,0.0,bernoulli
"beta_g['industrial','explicit']",0.08712409420097676,0.04828266119464036,-0.0076424062834388505,0.17683682681380558,0.0,0.0,bernoulli
alpha_g['iranian'],-6.582001581991111,0.0,-7.828429484415027,-5.285318356205812,0.0,0.0,bernoulli
"beta_g['iranian','danceability']",0.21958359823965157,0.23106546416258417,-0.22617486113799443,0.6484515203175412,0.0,0.0,bernoulli
"beta_g['iranian','energy']",-0.13097219167888585,0.21807376795473443,-0.5286311365727121,0.2896656795030196,0.0,0.0,bernoulli
"beta_g['iranian','loudness']",0.3652281789943969,0.29656278995711005,-0.2063177527551624,0.9298543946058102,0.0,0.0,bernoulli
"beta_g['iranian','speechiness']",-0.0869444752026309,0.18503235711738394,-0.4467526924948246,0.2508445311460943,0.0,0.0,bernoulli
"beta_g['iranian','acousticness']",-0.12054966257166927,0.2848575098735217,-0.6522605431774167,0.4201664752930038,0.0,0.0,bernoulli
"beta_g['iranian','instrumentalness']",-0.1870689580736093,0.28527894889284344,-0.7078242915329839,0.3437007570521486,0.0,0.0,bernoulli
"beta_g['iranian','liveness']",-0.1090273830997985,0.1162192430254851,-0.3269744133986868,0.10490105259919523,0.0,0.0,bernoulli
"beta_g['iranian','valence']",-0.06444924729051907,0.2069879768384991,-0.43978973882681105,0.3355384861042536,0.0,0.0,bernoulli
"beta_g['iranian','tempo']",0.016578458426501796,0.048277939272576106,-0.07346193054427151,0.10727189923558984,0.0,0.0,bernoulli
"beta_g['iranian','explicit']",0.05621197375151334,0.19819626580068095,-0.32195759439194177,0.4338367141367035,0.0,0.0,bernoulli
alpha_g['j-dance'],-2.2506415758571583,0.0,-2.5191713802661306,-1.9823561319497907,0.0,0.0,bernoulli
"beta_g['j-dance','danceability']",0.12266200922410363,0.12371539766431829,-0.10384126497334778,0.3606942744559088,0.0,0.0,bernoulli
"beta_g['j-dance','energy']",-0.3831429666431191,0.16605539177251394,-0.6942917634560197,-0.06737484086485522,0.0,0.0,bernoulli
"beta_g['j-dance','loudness']",0.03313703647831883,0.18159583588720463,-0.3092846994038322,0.36238283211037864,0.0,0.0,bernoulli
"beta_g['j-dance','speechiness']",-0.28466037636169716,0.07168535441399365,-0.4208369869058181,-0.1541472654150501,0.0,0.0,bernoulli
"beta_g['j-dance','acousticness']",-0.5399997194570838,0.16194762252243622,-0.846181652986522,-0.23570339418959566,0.0,0.0,bernoulli
"beta_g['j-dance','instrumentalness']",0.4727736174548707,0.1628294661152693,0.1670930568176428,0.77361136478292,0.0,0.0,bernoulli
"beta_g['j-dance','liveness']",-0.03855026229310886,0.10561862349433972,-0.23425254431543524,0.1604204959852316,0.0,0.0,bernoulli
"beta_g['j-dance','valence']",-0.08119093264845328,0.12343138948183757,-0.3097083283312347,0.15748294558220455,0.0,0.0,bernoulli
"beta_g['j-dance','tempo']",0.0009309703869649828,0.04659718211290973,-0.0939537976772034,0.08645758325607854,0.0,0.0,bernoulli
"beta_g['j-dance','explicit']",0.17465807119313134,0.060911477525974304,0.05645557861279189,0.2861093766311997,0.0,0.0,bernoulli
alpha_g['j-idol'],-3.996294344389991,0.0,-4.339258923776502,-3.663849399679601,0.0,0.0,bernoulli
"beta_g['j-idol','danceability']",-0.050492909716772186,0.19280693941142915,-0.413209986982445,0.3007536448817345,0.0,0.0,bernoulli
"beta_g['j-idol','energy']",0.03559897195382522,0.1486533898445623,-0.24677101908672008,0.31503665736735337,0.0,0.0,bernoulli
"beta_g['j-idol','loudness']",0.5025518343566244,0.17852326156715098,0.1713242302267934,0.8500738503586095,0.0,0.0,bernoulli
"beta_g['j-idol','speechiness']",0.10392320545262292,0.15461178501676429,-0.18687660511679796,0.40354918751269303,0.0,0.0,bernoulli
"beta_g['j-idol','acousticness']",-0.2877855646485531,0.19023903508217246,-0.6444817873070345,0.07322795689500822,0.0,0.0,bernoulli
"beta_g['j-idol','instrumentalness']",0.12047977030312833,0.21099893311228846,-0.2828449016550488,0.5117328375362049,0.0,0.0,bernoulli
"beta_g['j-idol','liveness']",-0.12876022603655946,0.10513237839641826,-0.3304018084092776,0.06792724878541477,0.0,0.0,bernoulli
"beta_g['j-idol','valence']",-0.2282652971447433,0.15033375581671,-0.5066251946224245,0.05896418198576259,0.0,0.0,bernoulli
"beta_g['j-idol','tempo']",0.02197985065631859,0.0462088799834971,-0.06769341881168038,0.10817189409401173,0.0,0.0,bernoulli
"beta_g['j-idol','explicit']",0.22141149973495117,0.17857316081417154,-0.10080013904977574,0.5703444787289494,0.0,0.0,bernoulli
alpha_g['j-pop'],-1.0004513952933112,0.0,-1.150191284950057,-0.8510493619307065,0.0,0.0,bernoulli
"beta_g['j-pop','danceability']",0.5227011897587645,0.11181184976984229,0.30903392808696123,0.7448801326146192,0.0,0.0,bernoulli
"beta_g['j-pop','energy']",-0.19739780011688088,0.09141236457230612,-0.36910024850017686,-0.02096339508667626,0.0,0.0,bernoulli
"beta_g['j-pop','loudness']",0.6552476171398917,0.10256869134883712,0.461397505262951,0.8555880633915959,0.0,0.0,bernoulli
"beta_g['j-pop','speechiness']",0.17726737219974043,0.10966811798676197,-0.02640481164823812,0.3885857043249081,0.0,0.0,bernoulli
"beta_g['j-pop','acousticness']",-0.3572522040396281,0.09617600339203397,-0.5408077457294529,-0.17412419963517883,0.0,0.0,bernoulli
"beta_g['j-pop','instrumentalness']",-0.07777790216179452,0.160464544698083,-0.3771316417724825,0.2296165508179016,0.0,0.0,bernoulli
"beta_g['j-pop','liveness']",0.056375156285869976,0.08868349591140774,-0.10549049929471163,0.22499686720252862,0.0,0.0,bernoulli
"beta_g['j-pop','valence']",0.11308386337108144,0.08662430093320632,-0.0464321396865446,0.27340301127531047,0.0,0.0,bernoulli
"beta_g['j-pop','tempo']",0.04163434962951696,0.04006052924502153,-0.033952664600696146,0.11795445539019454,0.0,0.0,bernoulli
"beta_g['j-pop','explicit']",0.09499441028754055,0.1579717980407889,-0.19507827281348353,0.40186698416342453,0.0,0.0,bernoulli
alpha_g['j-rock'],-1.990901590570427,0.0,-2.256174965844587,-1.7369191565142053,0.0,0.0,bernoulli
"beta_g['j-rock','danceability']",-0.13149136097237926,0.13846629478789432,-0.392594840958254,0.1219604853876047,0.0,0.0,bernoulli
"beta_g['j-rock','energy']",-0.2659404575268376,0.13787825146853513,-0.5234705723784663,-0.012460087467853759,0.0,0.0,bernoulli
"beta_g['j-rock','loudness']",-0.006902826147608471,0.16070196423343144,-0.31006638608880643,0.2944928872664814,0.0,0.0,bernoulli
"beta_g['j-rock','speechiness']",-0.19739082336193192,0.1467412488537478,-0.46769468032909367,0.07604732134425571,0.0,0.0,bernoulli
"beta_g['j-rock','acousticness']",-0.4520043848460533,0.13643540910205137,-0.7245440601804488,-0.20467803714980198,0.0,0.0,bernoulli
"beta_g['j-rock','instrumentalness']",0.2295670281746785,0.1867302533091613,-0.11472924332245352,0.5943945210839872,0.0,0.0,bernoulli
"beta_g['j-rock','liveness']",-0.20524743406554416,0.10586532568079522,-0.4051061272797046,-0.016329868311317993,0.0,0.0,bernoulli
"beta_g['j-rock','valence']",-0.21802530830248157,0.12458207933611773,-0.445149605719956,0.009199053898776956,0.0,0.0,bernoulli
"beta_g['j-rock','tempo']",0.03341166376142821,0.047823640421792546,-0.054948835983403235,0.12397755240814136,0.0,0.0,bernoulli
"beta_g['j-rock','explicit']",0.1641868929456353,0.1532023315780851,-0.12113107430578231,0.449197155956868,0.0,0.0,bernoulli
alpha_g['jazz'],-1.9101639501117866,0.0,-2.184832890090632,-1.6250972084646682,0.0,0.0,bernoulli
"beta_g['jazz','danceability']",0.3791645037584525,0.13196263369491826,0.13186178887074504,0.6218929148108193,0.0,0.0,bernoulli
"beta_g['jazz','energy']",-0.3134505467732441,0.08638829698386825,-0.47768102135292645,-0.14898373749148042,0.0,0.0,bernoulli
"beta_g['jazz','loudness']",-0.05294491553862356,0.08809994892680456,-0.21548118499208108,0.1116365371940574,0.0,0.0,bernoulli
"beta_g['jazz','speechiness']",0.02538150617687946,0.11704759276779453,-0.19390190782011013,0.24318649182754512,0.0,0.0,bernoulli
"beta_g['jazz','acousticness']",-0.40943887458559763,0.0907039123621615,-0.5764708045991067,-0.23504333164887578,0.0,0.0,bernoulli
"beta_g['jazz','instrumentalness']",0.4419614165845994,0.1174405400012867,0.2184665817748811,0.661369543873596,0.0,0.0,bernoulli
"beta_g['jazz','liveness']",-0.10415351732879445,0.10443176300083075,-0.3054769444483889,0.08950320906758161,0.0,0.0,bernoulli
"beta_g['jazz','valence']",-0.4271324148883902,0.12250266816579786,-0.6571930578750255,-0.1989350185607976,0.0,0.0,bernoulli
"beta_g['jazz','tempo']",0.033918841652843715,0.0437379037903278,-0.04878244930763134,0.1159382895239013,0.0,0.0,bernoulli
"beta_g['jazz','explicit']",0.09467601559909056,0.17690740805409033,-0.2355081352536538,0.4240360020592787,0.0,0.0,bernoulli
alpha_g['k-pop'],1.2618482213214572,0.0,1.0862996137529526,1.4340146703695347,0.0,0.0,bernoulli
"beta_g['k-pop','danceability']",-0.265557709936666,0.09808015526281408,-0.4544765234067907,-0.08818171793066708,0.0,0.0,bernoulli
"beta_g['k-pop','energy']",-0.3625984590370003,0.10817563053509467,-0.5635950339988742,-0.15674183726835683,0.0,0.0,bernoulli
"beta_g['k-pop','loudness']",1.103169615108083,0.13132071478812804,0.8665931828578427,1.3469015077181588,0.0,0.0,bernoulli
"beta_g['k-pop','speechiness']",0.03308307162870314,0.08167707491331823,-0.12403141744835575,0.18698467774360322,0.0,0.0,bernoulli
"beta_g['k-pop','acousticness']",-0.6450201973854708,0.08335938649960549,-0.7996440234432477,-0.49254013436150923,0.0,0.0,bernoulli
"beta_g['k-pop','instrumentalness']",-0.17728030772472733,0.1561278510910608,-0.4671414328628586,0.1192686894121386,0.0,0.0,bernoulli
"beta_g['k-pop','liveness']",-0.06609971828483223,0.08760288523785001,-0.23041728661068442,0.10293869296954404,0.0,0.0,bernoulli
"beta_g['k-pop','valence']",-0.21274036971406446,0.08837310194981678,-0.3782880470310515,-0.0477014888621046,0.0,0.0,bernoulli
"beta_g['k-pop','tempo']",0.01613613133932001,0.04445708049959096,-0.06616795824787546,0.09844303055333331,0.0,0.0,bernoulli
"beta_g['k-pop','explicit']",0.16978824415948726,0.14686589730846386,-0.11168673196638801,0.4468995925104197,0.0,0.0,bernoulli
alpha_g['kids'],-2.382042797793507,0.0,-3.442941804669582,-1.2824458081425405,0.0,0.0,bernoulli
"beta_g['kids','danceability']",0.13857642088191455,0.23350542047214148,-0.2952103853332852,0.5857246959862404,0.0,0.0,bernoulli
"beta_g['kids','energy']",-0.08108033050080034,0.23583345942230988,-0.5189641231271217,0.35432401718541245,0.0,0.0,bernoulli
"beta_g['kids','loudness']",0.34907854804724614,0.3633621344859726,-0.3515665420349637,1.0335667507896706,0.0,0.0,bernoulli
"beta_g['kids','speechiness']",0.06233356280982318,0.17124175296714741,-0.2506485984920572,0.38477512863977875,0.0,0.0,bernoulli
"beta_g['kids','acousticness']",-0.18129176021938073,0.2962486203873228,-0.7174652827252905,0.39349613367823444,0.0,0.0,bernoulli
"beta_g['kids','instrumentalness']",-0.02043694979357415,0.3304820867040274,-0.6424303317096135,0.6098847891747958,0.0,0.0,bernoulli
"beta_g['kids','liveness']",-0.08091702228489911,0.12432059671452786,-0.3133378480606851,0.15355016831745635,0.0,0.0,bernoulli
"beta_g['kids','valence']",-0.21700736139904922,0.20441662719888748,-0.5912829726258793,0.17614763037899814,0.0,0.0,bernoulli
"beta_g['kids','tempo']",0.010271110816469064,0.04594844632600876,-0.07910369404047903,0.09919163699401026,0.0,0.0,bernoulli
"beta_g['kids','explicit']",0.07707268042612275,0.21269612008048946,-0.3183591563710684,0.4871664821660562,0.0,0.0,bernoulli
alpha_g['latin'],-2.167531089197976,0.0,-2.3711915535562444,-1.9725572057649712,0.0,0.0,bernoulli
"beta_g['latin','danceability']",0.1864346675577064,0.08310441358987487,0.0340483729267967,0.34429129621599613,0.0,0.0,bernoulli
"beta_g['latin','energy']",-0.0616199951096048,0.15195949252745997,-0.3469563715662969,0.22928772462020394,0.0,0.0,bernoulli
"beta_g['latin','loudness']",0.04377083179804494,0.13847196780914528,-0.21694204838974243,0.3045079186357837,0.0,0.0,bernoulli
"beta_g['latin','speechiness']",-0.032201912658924046,0.1017608212199262,-0.21877190795290175,0.1606882165599619,0.0,0.0,bernoulli
"beta_g['latin','acousticness']",-0.4776424786437508,0.14703257761156274,-0.7522149309189149,-0.2089322760891538,0.0,0.0,bernoulli
"beta_g['latin','instrumentalness']",0.1481537472473654,0.18623920082202228,-0.19670884485600718,0.5091248947608974,0.0,0.0,bernoulli
"beta_g['latin','liveness']",-0.1267283731483592,0.09171867197075612,-0.2954713717812265,0.050680632571692176,0.0,0.0,bernoulli
"beta_g['latin','valence']",-0.1687917773997869,0.09966917216784947,-0.3550413747862327,0.014941360785458928,0.0,0.0,bernoulli
"beta_g['latin','tempo']",0.018291183367728357,0.04446422200512045,-0.06578518775023053,0.1031849284544872,0.0,0.0,bernoulli
"beta_g['latin','explicit']",0.028141402902960855,0.06531233764629289,-0.09358797389356167,0.15158298711032533,0.0,0.0,bernoulli
alpha_g['latino'],-1.0488056646754735,0.0,-1.235096809785383,-0.8541773105547731,0.0,0.0,bernoulli
"beta_g['latino','danceability']",0.1617953602743493,0.08125946514852601,0.0112369883225457,0.3154683091717518,0.0,0.0,bernoulli
"beta_g['latino','energy']",-0.2584309129465141,0.14347660474992288,-0.5156683636331599,0.021645445910295172,0.0,0.0,bernoulli
"beta_g['latino','loudness']",1.4015687047880587,0.1483249929972341,1.1323940085780417,1.673727415849875,0.0,0.0,bernoulli
"beta_g['latino','speechiness']",-0.09655625077256977,0.08118643242556711,-0.252984583927237,0.05091472387579167,0.0,0.0,bernoulli
"beta_g['latino','acousticness']",-0.31538411710276637,0.14249016173652088,-0.5839566357107886,-0.048784127404590226,0.0,0.0,bernoulli
"beta_g['latino','instrumentalness']",-0.26402056191761486,0.17891915208562992,-0.6047461558753136,0.06525354088282236,0.0,0.0,bernoulli
"beta_g['latino','liveness']",-0.0642496699634939,0.09868402902470742,-0.2409586554469036,0.12255731862704368,0.0,0.0,bernoulli
"beta_g['latino','valence']",-0.28234198912045483,0.0941872921020451,-0.4599995826268242,-0.10370684924890718,0.0,0.0,bernoulli
"beta_g['latino','tempo']",0.021172213157088143,0.04472581497169611,-0.06025138728210931,0.10641462501578945,0.0,0.0,bernoulli
"beta_g['latino','explicit']",0.05157852881692575,0.0538814399359524,-0.048253212152967184,0.15002177641166153,0.0,0.0,bernoulli
alpha_g['malay'],-2.76773483343718,0.0,-2.987321536499007,-2.5358011609907356,0.0,0.0,bernoulli
"beta_g['malay','danceability']",-0.15520739437444386,0.129423025321534,-0.3930750258465112,0.0888766903181593,0.0,0.0,bernoulli
"beta_g['malay','energy']",-0.23695254212173972,0.12230748408932841,-0.46984418074626927,-0.009732281615888504,0.0,0.0,bernoulli
"beta_g['malay','loudness']",0.449720665031161,0.18273576241218273,0.10908022966634272,0.7847013590702243,0.0,0.0,bernoulli
"beta_g['malay','speechiness']",-0.019561162907806563,0.10517209140825247,-0.21809590663790268,0.17900041200821445,0.0,0.0,bernoulli
"beta_g['malay','acousticness']",0.3263664000020317,0.10811748753807311,0.11978950844808299,0.5293953244087769,0.0,0.0,bernoulli
"beta_g['malay','instrumentalness']",-0.019542648979073703,0.20123263641501274,-0.39647254718378294,0.3594074374420043,0.0,0.0,bernoulli
"beta_g['malay','liveness']",-0.10760822154298531,0.10647739725082064,-0.3095347623566759,0.08497159589378682,0.0,0.0,bernoulli
"beta_g['malay','valence']",-0.3069205462034361,0.13428849561440784,-0.5591271264958624,-0.05869504742725356,0.0,0.0,bernoulli
"beta_g['malay','tempo']",0.01668330050592958,0.04556641961743964,-0.07164984133371577,0.10119150273287056,0.0,0.0,bernoulli
"beta_g['malay','explicit']",-0.11070908661403019,0.14788361079362752,-0.3961576235258242,0.16397714704886815,0.0,0.0,bernoulli
alpha_g['mandopop'],-0.48587307641571864,0.0,-0.6189565217779636,-0.35001381120265057,0.0,0.0,bernoulli
"beta_g['mandopop','danceability']",0.184409172725696,0.0977291781855264,0.004468960131347123,0.36709473672463877,0.0,0.0,bernoulli
"beta_g['mandopop','energy']",-0.24263295024778755,0.07464882859973324,-0.3803575748126921,-0.10550724074613319,0.0,0.0,bernoulli
"beta_g['mandopop','loudness']",0.8859932101069167,0.12907882288415082,0.6438156572707449,1.1292446272620182,0.0,0.0,bernoulli
"beta_g['mandopop','speechiness']",-0.2627590099857358,0.10448365631445446,-0.45313211802284276,-0.05811283764805082,0.0,0.0,bernoulli
"beta_g['mandopop','acousticness']",0.20020785259611462,0.06722676599022626,0.073256683508366,0.32570074136899496,0.0,0.0,bernoulli
"beta_g['mandopop','instrumentalness']",-0.11980531055323339,0.13163069220914872,-0.3704237580776551,0.12274878926653131,0.0,0.0,bernoulli
"beta_g['mandopop','liveness']",-0.14248177593628,0.09100640772349701,-0.31529052373345484,0.026051755506778553,0.0,0.0,bernoulli
"beta_g['mandopop','valence']",-0.35422013407775704,0.08038066017426151,-0.5092714795804869,-0.207516488284311,0.0,0.0,bernoulli
"beta_g['mandopop','tempo']",0.06801566476430845,0.04082632191423973,-0.0046043669250798,0.14497659796087986,0.0,0.0,bernoulli
"beta_g['mandopop','explicit']",0.17464156028017558,0.12922207487933723,-0.07428701238788939,0.4087889182843598,0.0,0.0,bernoulli
alpha_g['metal'],0.1813263594937676,0.0,-0.11478821123060418,0.4609964021983073,0.0,0.0,bernoulli
"beta_g['metal','danceability']",-0.11812299672375479,0.16176386817376745,-0.433780540632153,0.18221501194999482,0.0,0.0,bernoulli
"beta_g['metal','energy']",-0.11836536958755989,0.128130919225553,-0.3654082227993664,0.11527781272184962,0.0,0.0,bernoulli
"beta_g['metal','loudness']",0.6774398968488995,0.18194614588386998,0.3347617176839879,1.0165479188354478,0.0,0.0,bernoulli
"beta_g['metal','speechiness']",-0.17667478051931734,0.1381674286386736,-0.43928546260171963,0.09364185119706102,0.0,0.0,bernoulli
"beta_g['metal','acousticness']",-0.27693021603340334,0.16324682571516805,-0.5948855483033652,0.024296454633728048,0.0,0.0,bernoulli
"beta_g['metal','instrumentalness']",-0.03828941026024408,0.2069995060550249,-0.4149807942715498,0.3529994715436264,0.0,0.0,bernoulli
"beta_g['metal','liveness']",-0.05448000457779229,0.10672302521131358,-0.2531569111443278,0.13977575769886813,0.0,0.0,bernoulli
"beta_g['metal','valence']",-0.47973646550529303,0.14389313947637428,-0.7455793350973084,-0.2036025085952677,0.0,0.0,bernoulli
"beta_g['metal','tempo']",-0.0067198960940142065,0.04635222790882809,-0.09564731075587489,0.07838211716013664,0.0,0.0,bernoulli
"beta_g['metal','explicit']",0.2504792143091278,0.09371350367925772,0.07726695181339603,0.4210784184338317,0.0,0.0,bernoulli
alpha_g['metalcore'],0.2970140025260885,0.0,0.15326880172910012,0.44260707256982357,0.0,0.0,bernoulli
"beta_g['metalcore','danceability']",0.540624082042438,0.07208878198082952,0.40361851014349154,0.6773776856304768,0.0,0.0,bernoulli
"beta_g['metalcore','energy']",-0.06748045445686711,0.06543043270457938,-0.19259540972445202,0.054216690243497324,0.0,0.0,bernoulli
"beta_g['metalcore','loudness']",0.5806791741284257,0.09896849182059451,0.3872847583966468,0.7636382813364974,0.0,0.0,bernoulli
"beta_g['metalcore','speechiness']",-0.1896465237093023,0.07042247983385125,-0.3220291989276009,-0.054725646291510596,0.0,0.0,bernoulli
"beta_g['metalcore','acousticness']",-0.07277173754796343,0.08175340112057186,-0.22819429485480536,0.08100908597299986,0.0,0.0,bernoulli
"beta_g['metalcore','instrumentalness']",0.05077169022371912,0.13030050537708937,-0.18780936295317716,0.3011489413179373,0.0,0.0,bernoulli
"beta_g['metalcore','liveness']",-0.15886669725678906,0.06665978218655036,-0.28002314262230954,-0.03557373216824742,0.0,0.0,bernoulli
"beta_g['metalcore','valence']",-0.08019875166261313,0.08906031712789969,-0.24671827812998243,0.09262711191576992,0.0,0.0,bernoulli
"beta_g['metalcore','tempo']",0.07467119665089023,0.04154281081181097,-0.0006375628444469582,0.1604347527787526,0.0,0.0,bernoulli
"beta_g['metalcore','explicit']",0.177305939906041,0.04840836468626321,0.09094016179749885,0.2682693851645086,0.0,0.0,bernoulli
alpha_g['minimal-techno'],-1.1156460132155537,0.0,-1.3010212002292376,-0.9253852231971792,0.0,0.0,bernoulli
"beta_g['minimal-techno','danceability']",-0.05138383357486252,0.07651480157340279,-0.19431537740933957,0.09408594421713333,0.0,0.0,bernoulli
"beta_g['minimal-techno','energy']",-0.41499747034063683,0.12689451712677963,-0.6598808534536487,-0.18161179622279355,0.0,0.0,bernoulli
"beta_g['minimal-techno','loudness']",0.3604359713518584,0.15517246753487246,0.06422761587004562,0.6476354814909508,0.0,0.0,bernoulli
"beta_g['minimal-techno','speechiness']",-0.0488998808335057,0.10970163616960746,-0.24651041624387565,0.15503461985852468,0.0,0.0,bernoulli
"beta_g['minimal-techno','acousticness']",0.07445870908028517,0.11228824734952116,-0.14245042816185696,0.28374254679259386,0.0,0.0,bernoulli
"beta_g['minimal-techno','instrumentalness']",-0.3618074765050084,0.051102165705711765,-0.45853230076757356,-0.2652385369701095,0.0,0.0,bernoulli
"beta_g['minimal-techno','liveness']",-0.035682533923063774,0.0988389978476601,-0.22312811935192864,0.14890382361382307,0.0,0.0,bernoulli
"beta_g['minimal-techno','valence']",-0.07012184468220832,0.08093035497839164,-0.2241447921105511,0.08837359731345105,0.0,0.0,bernoulli
"beta_g['minimal-techno','tempo']",0.01702549081980895,0.045561602965132814,-0.07133697457741338,0.10038283995005014,0.0,0.0,bernoulli
"beta_g['minimal-techno','explicit']",0.24729561262118036,0.16099872715253397,-0.06020401066236331,0.5571902318334675,0.0,0.0,bernoulli
alpha_g['mpb'],-3.5424048274876943,0.0,-3.931614590382336,-3.1670877880780095,0.0,0.0,bernoulli
"beta_g['mpb','danceability']",-0.016793682941549506,0.1945561427651685,-0.38039808702888794,0.3509682612635119,0.0,0.0,bernoulli
"beta_g['mpb','energy']",-0.14613023079698664,0.1704555466937446,-0.4740318241916914,0.17064633153058403,0.0,0.0,bernoulli
"beta_g['mpb','loudness']",-0.06491711812575904,0.2543087895195576,-0.5319503287489907,0.4074465999138857,0.0,0.0,bernoulli
"beta_g['mpb','speechiness']",-0.02633204925010375,0.1586378944534969,-0.3178604203841699,0.2848104346938311,0.0,0.0,bernoulli
"beta_g['mpb','acousticness']",0.07926143017327761,0.16953539512387275,-0.23402338301792794,0.3987319265430035,0.0,0.0,bernoulli
"beta_g['mpb','instrumentalness']",0.04712609199374572,0.25042462442219476,-0.4184162745626863,0.5150476801217112,0.0,0.0,bernoulli
"beta_g['mpb','liveness']",-0.11149994790331735,0.09662893336863257,-0.29098679366551894,0.0706978354912873,0.0,0.0,bernoulli
"beta_g['mpb','valence']",-0.14947123188413655,0.16138000368037933,-0.4642824476040847,0.15095523748110876,0.0,0.0,bernoulli
"beta_g['mpb','tempo']",0.029226355933687533,0.04710216856230484,-0.06144936880876285,0.11579332293726453,0.0,0.0,bernoulli
"beta_g['mpb','explicit']",0.07186852329962033,0.19022695789216817,-0.2899973600034423,0.41921375450030995,0.0,0.0,bernoulli
alpha_g['new-age'],-1.5637569784374965,0.0,-1.9925768847616498,-1.1212707151002943,0.0,0.0,bernoulli
"beta_g['new-age','danceability']",-0.058790589822062096,0.13005519284312594,-0.29499350689025433,0.18729657251962215,0.0,0.0,bernoulli
"beta_g['new-age','energy']",0.028882803130527875,0.10474971977974215,-0.1670780287167746,0.22478047557233166,0.0,0.0,bernoulli
"beta_g['new-age','loudness']",0.14995085611585715,0.09519944809562897,-0.028253483787036373,0.33466996047894015,0.0,0.0,bernoulli
"beta_g['new-age','speechiness']",-0.06450544329210431,0.16408184036789678,-0.3780436993986854,0.2549534162944646,0.0,0.0,bernoulli
"beta_g['new-age','acousticness']",0.04841211125265073,0.11612727535939647,-0.16727666656710877,0.2612570922814418,0.0,0.0,bernoulli
