artista_principal,n_tracks,mean_popularity,median_popularity,explicit_rate,n_generos_mean,n_artistas_mean,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Tulsi Kumar,5,59.8,60.0,0.0,1.0,2.6,0.5338,0.6552,-6.220000000000001,0.03828,0.5284880000000001,1.55e-05,0.15644,0.4934,93.1772
Tom Rosenthal,11,59.72727272727273,57.0,0.0,1.5454545454545454,1.1818181818181819,0.5459090909090909,0.14750909090909092,-15.007727272727273,0.038145454545454545,0.9179090909090909,0.14783882363636364,0.1124909090909091,0.24533636363636366,114.84881818181817
Bad Omens,18,59.72222222222222,59.5,0.5555555555555556,1.0,1.0,0.4455,0.8582222222222222,-4.568277777777777,0.1516,0.017352566666666666,0.006328428888888888,0.18538888888888888,0.30227777777777776,135.9477777777778
Stone Sour,6,59.666666666666664,58.5,0.16666666666666666,1.1666666666666667,1.0,0.43733333333333335,0.8286666666666668,-4.758500000000001,0.055433333333333334,0.018116666666666666,0.05152199333333333,0.2885,0.43416666666666665,150.91
Himesh Reshammiya,6,59.666666666666664,58.5,0.0,1.1666666666666667,1.8333333333333333,0.6791666666666667,0.7066666666666667,-7.620666666666668,0.04845,0.10699333333333333,0.0004933333333333334,0.10265,0.628,118.14783333333332
Leslie Odom Jr.,9,59.55555555555556,66.0,0.0,1.1111111111111112,3.7777777777777777,0.6534444444444445,0.43622222222222223,-9.397222222222222,0.3064222222222222,0.35702222222222224,5.104444444444445e-06,0.16662222222222223,0.42666666666666664,127.48033333333332
Maribou State,13,59.53846153846154,59.0,0.0,1.5384615384615385,1.6153846153846154,0.6755384615384615,0.6012307692307692,-8.53346153846154,0.05056153846153846,0.4413846153846154,0.5598325384615385,0.1790076923076923,0.3923076923076923,113.00423076923077
Maximillian,6,59.5,59.0,0.0,2.0,1.0,0.7213333333333334,0.4043333333333334,-8.517,0.0609,0.48183333333333334,0.0,0.30866666666666664,0.5081666666666667,129.29866666666666
Kishore Kumar,8,59.5,59.0,0.0,1.0,1.625,0.442,0.540625,-9.18725,0.0511375,0.75775,0.06668862875,0.2848625,0.6125,117.198375
Zara Larsson,25,59.48,58.0,0.32,1.88,1.32,0.6459600000000001,0.68144,-5.35596,0.075292,0.21302800000000002,6.572759999999999e-05,0.191264,0.4572,116.85328
Ben Howard,13,59.46153846153846,57.0,0.0,1.5384615384615385,1.0,0.44684615384615384,0.44199999999999995,-11.552307692307693,0.04437692307692308,0.586076923076923,0.26589301846153846,0.1339923076923077,0.22904615384615384,113.18992307692308
John De Sohn,11,59.45454545454545,59.0,0.0,2.3636363636363638,1.7272727272727273,0.6518181818181819,0.7073636363636364,-6.663090909090909,0.0402,0.07112272727272727,0.0003430636363636364,0.14566363636363636,0.5478181818181818,115.26372727272728
Arden Jones,10,59.4,60.0,0.3,1.0,1.1,0.704,0.6404,-4.9479,0.12183,0.326022,4.4930000000000005e-05,0.10737000000000001,0.5342,110.61359999999999
Hot Chelle Rae,5,59.4,60.0,0.0,1.8,1.4,0.645,0.807,-5.1734,0.06272,0.055479999999999995,0.0,0.22128,0.7076,106.97760000000001
Theory of a Deadman,5,59.4,65.0,0.6,1.2,1.0,0.4492,0.8013999999999999,-5.731,0.03916,0.02084,0.0,0.1714,0.42679999999999996,109.79940000000002
Teqkoi,5,59.4,56.0,0.2,2.0,2.2,0.71,0.23020000000000002,-16.069200000000002,0.15774,0.6033999999999999,0.001294,0.179,0.2548,112.79079999999999
Nick Drake,9,59.333333333333336,58.0,0.0,1.3333333333333333,1.0,0.5794444444444444,0.3303333333333333,-13.26511111111111,0.03417777777777778,0.8125555555555555,0.3208555555555555,0.11297777777777779,0.4514444444444444,105.8821111111111
Emiway Bantai,6,59.333333333333336,58.5,0.5,1.0,1.0,0.7518333333333334,0.7658333333333333,-4.751333333333333,0.2040833333333333,0.20210000000000003,0.0,0.12281666666666667,0.65,119.43233333333335
Vigiland,6,59.333333333333336,60.0,0.16666666666666666,1.0,1.5,0.73,0.7078333333333333,-6.097166666666666,0.06483333333333334,0.05556,0.12486266666666668,0.1401,0.3107,131.34783333333334
Harold Faltermeyer,10,59.3,60.0,0.0,1.0,3.6,0.28983,0.30427,-16.149099999999997,0.03685,0.3567894,0.8082,0.12344999999999999,0.06974,122.34849999999999
Timmies,8,59.25,59.0,0.125,2.0,2.0,0.79325,0.24675,-12.125875,0.1615125,0.7155,0.01621320875,0.212225,0.44025000000000003,112.926625
Sukhwinder Singh,9,59.22222222222222,59.0,0.0,2.0,2.0,0.6628888888888889,0.7322222222222222,-8.563555555555556,0.10084444444444444,0.2755444444444445,0.00012379666666666666,0.18187777777777778,0.5855555555555555,113.31411111111112
Caskets,5,59.2,61.0,0.0,1.4,1.0,0.4638,0.9366,-6.1466,0.07268,0.002021,4.0005999999999996e-05,0.1423,0.3498,116.64180000000002
Alice In Chains,21,59.19047619047619,61.0,0.09523809523809523,1.5238095238095237,1.0,0.3453333333333333,0.728095238095238,-7.579095238095238,0.04633333333333333,0.13208309904761903,0.0677521680952381,0.333647619047619,0.37061904761904757,120.5472380952381
Harish Raghavendra,6,59.166666666666664,59.5,0.0,1.0,1.6666666666666667,0.698,0.574,-8.4715,0.05015,0.3183333333333333,1.0263333333333334e-05,0.08831666666666667,0.6244999999999999,109.6585
KR$NA,6,59.166666666666664,59.0,0.6666666666666666,1.0,1.1666666666666667,0.863,0.8053333333333333,-5.1963333333333335,0.249,0.2358,2.1333333333333334e-06,0.20165,0.6405,120.68183333333333
Brennan Savage,6,59.166666666666664,59.0,0.6666666666666666,1.0,1.3333333333333333,0.5683333333333334,0.6466666666666666,-6.961166666666666,0.08063333333333333,0.057716666666666666,0.12957611,0.12811666666666668,0.3113333333333333,126.36716666666666
Haricharan,8,59.125,58.0,0.0,1.125,2.25,0.662125,0.51425,-9.855375,0.1228625,0.24015,0.00022804125,0.15892499999999998,0.633375,117.273125
Parkway Drive,13,59.07692307692308,59.0,0.3076923076923077,1.0,1.0,0.45615384615384613,0.8964615384615384,-3.7722307692307693,0.06816923076923077,0.0009336692307692309,0.06867526923076922,0.21493846153846155,0.31976923076923075,116.26746153846155
G. V. Prakash,16,59.0625,58.0,0.0,1.25,2.4375,0.59525,0.613875,-7.6813125,0.09900625,0.46833125000000003,0.003561945,0.12431875,0.5685625,109.477
Pearl Jam,28,59.0,60.0,0.07142857142857142,1.1428571428571428,1.0,0.4006785714285714,0.6551071428571429,-8.28207142857143,0.048114285714285714,0.1565320357142857,0.013702108214285715,0.28944285714285717,0.30085,116.74528571428571
Mohammed Rafi,5,59.0,59.0,0.0,1.0,1.8,0.5386,0.556,-8.873000000000001,0.04746,0.646,0.027803002000000004,0.22038000000000002,0.6674,118.32300000000001
Mokita,14,59.0,59.0,0.0,1.3571428571428572,1.2142857142857142,0.6662142857142858,0.5322857142857143,-8.498214285714285,0.057742857142857144,0.39195714285714284,0.0004569435714285714,0.13512142857142856,0.4027857142857143,124.87521428571428
Jefferson Airplane,6,59.0,57.0,0.0,1.5,1.0,0.45816666666666667,0.3545,-13.853166666666667,0.03081666666666667,0.6333333333333333,0.17287883333333334,0.1509,0.41563333333333335,120.3535
Beach Fossils,5,59.0,59.0,0.0,1.4,1.0,0.5652,0.6641999999999999,-7.8298000000000005,0.03698,0.2212952,0.36304800000000004,0.2548,0.49386,127.231
Darci,8,59.0,56.5,0.375,1.0,1.125,0.6773750000000001,0.625375,-7.7627500000000005,0.0548875,0.22475662500000002,0.0109934925,0.1069375,0.367625,120.59
Adelitas Way,5,59.0,59.0,0.4,1.0,1.0,0.484,0.906,-4.0716,0.06727999999999999,0.0008888,0.041000815999999995,0.14032,0.5004,135.8152
Luciano,7,59.0,75.0,0.0,1.0,1.8571428571428572,0.7738571428571428,0.6694285714285714,-6.943428571428571,0.29307142857142854,0.11504285714285713,0.00011411714285714286,0.10331428571428572,0.6857142857142857,133.15985714285713
MC 張天賦,8,59.0,59.0,0.0,1.0,1.25,0.627375,0.521875,-8.2665,0.0356,0.53525,0.0,0.1244625,0.47225,116.829625
Shankar Mahadevan,13,58.92307692307692,59.0,0.0,1.1538461538461537,1.5384615384615385,0.6474615384615384,0.6447692307692308,-8.169153846153845,0.08057692307692309,0.3927892307692308,0.00010335615384615387,0.13626923076923078,0.4381769230769231,114.63384615384615
Raimu,12,58.916666666666664,59.5,0.0,1.9166666666666667,1.0,0.6513333333333333,0.25633333333333336,-15.624833333333333,0.06558333333333334,0.7719999999999999,0.81675,0.32408333333333333,0.129475,118.8
Mild High Club,6,58.833333333333336,56.5,0.0,2.1666666666666665,1.0,0.6016666666666667,0.49666666666666665,-9.278,0.03015,0.18198498500000002,0.04192208333333333,0.27685,0.4891666666666667,98.43166666666667
Vluestar,6,58.833333333333336,58.5,0.3333333333333333,1.8333333333333333,1.1666666666666667,0.5893333333333334,0.28983333333333333,-14.955,0.29295,0.8155,0.07436908666666667,0.15033333333333335,0.39633333333333337,105.59116666666667
The Little Sunshine Kids,5,58.8,60.0,0.0,1.0,1.2,0.7962,0.3016,-11.6998,0.054259999999999996,0.23879999999999998,0.000598,0.22560000000000002,0.8652,112.8676
Kumar Sanu,12,58.75,57.5,0.0,1.0,2.0833333333333335,0.5196666666666666,0.6041666666666666,-9.93975,0.04306666666666667,0.4891666666666667,0.009813705,0.15118333333333334,0.7182499999999999,113.51591666666667
Unni Menon,7,58.714285714285715,58.0,0.0,1.0,1.4285714285714286,0.6392857142857142,0.4958571428571429,-10.476714285714285,0.05387142857142857,0.39098571428571427,4.288571428571429e-06,0.26062857142857143,0.5234285714285715,105.81785714285715
MC Virgins,7,58.714285714285715,56.0,1.0,1.0,1.8571428571428572,0.8142857142857143,0.5747142857142856,-10.508,0.313,0.25214285714285717,0.002244657142857143,0.24518571428571428,0.6562857142857144,106.69471428571428
Paul Young,6,58.666666666666664,58.0,0.0,1.5,1.0,0.641,0.6098333333333333,-10.168666666666667,0.04876666666666666,0.20504999999999998,2.7693333333333338e-05,0.11028333333333333,0.7003333333333334,135.02783333333335
Linked Horizon,9,58.666666666666664,59.0,0.0,1.0,1.0,0.43677777777777776,0.8856666666666667,-6.004111111111111,0.09369999999999999,0.2876777777777778,1.254111111111111e-05,0.2404666666666667,0.3627666666666667,134.2337777777778
The Jacksons,6,58.666666666666664,57.0,0.0,1.0,1.0,0.7715,0.7653333333333333,-5.950333333333333,0.07471666666666667,0.08131666666666666,7.5255e-05,0.21894999999999998,0.8304999999999999,116.34133333333334
Dani Fernández,6,58.666666666666664,59.5,0.0,1.0,1.0,0.6178333333333333,0.7501666666666668,-5.0953333333333335,0.052333333333333336,0.06088333333333334,4.518333333333333e-06,0.08510000000000001,0.5955,143.57883333333334
Rezz,5,58.6,59.0,0.0,1.0,1.8,0.6806,0.5524,-6.9872,0.0422,0.095814,0.32923727999999997,0.18960000000000002,0.2882,111.00619999999999
TEEMID,5,58.6,58.0,0.0,1.0,1.0,0.7192000000000001,0.5884,-8.0964,0.11624000000000001,0.23401199999999997,0.030940000000000002,0.13812,0.31904000000000005,104.49659999999999
Vwillz,5,58.6,58.0,1.0,1.0,1.0,0.6477999999999999,0.4404,-10.9372,0.05498000000000001,0.3876,0.007420258000000001,0.15542,0.45200000000000007,133.533
surrenderdorothy,5,58.6,58.0,1.0,1.0,1.0,0.6294000000000001,0.3272,-15.443000000000001,0.03998,0.3389012,0.443616,0.11804,0.3324,103.14560000000002
Ankit Tiwari,12,58.583333333333336,62.0,0.0,1.25,1.4166666666666667,0.48533333333333334,0.6100833333333333,-6.621416666666666,0.04869166666666667,0.4175,3.1249999999999994e-05,0.14996666666666666,0.35925,110.29583333333333
Seafret,13,58.53846153846154,60.0,0.0,1.0,1.0,0.5289230769230768,0.4686923076923077,-8.037307692307692,0.030084615384615383,0.4285538461538462,0.00019118076923076922,0.1236923076923077,0.2437153846153846,124.463
Connor Price,15,58.53333333333333,58.0,0.06666666666666667,1.0,1.4666666666666666,0.7749333333333334,0.5096666666666666,-8.4268,0.18112666666666666,0.16520666666666667,0.011895297333333334,0.14204000000000003,0.4165066666666667,112.55273333333334
PLÜM,12,58.5,58.5,0.0,1.0,1.0833333333333333,0.7381666666666667,0.5744166666666667,-8.24175,0.08666666666666667,0.43614166666666665,0.056404875,0.16674999999999998,0.342,109.57799999999999
Thaman S,11,58.45454545454545,61.0,0.0,1.2727272727272727,2.909090909090909,0.6315454545454545,0.8104545454545454,-5.947727272727272,0.1226,0.5370909090909092,0.027024671818181814,0.21006363636363637,0.6788181818181818,113.493
Berlin,5,58.4,65.0,0.0,1.0,1.0,0.5092,0.6946,-8.3598,0.026839999999999996,0.146653,0.00017280800000000002,0.38806,0.626,110.64079999999998
ASIAN KUNG-FU GENERATION,5,58.4,57.0,0.0,5.4,1.0,0.4136,0.9224,-4.0932,0.07432,0.010364179999999999,0.04728400000000001,0.18438000000000002,0.46340000000000003,171.0114
Unodavid,5,58.4,58.0,1.0,2.0,1.0,0.7054,0.4824,-10.790600000000001,0.07316,0.21711999999999998,6.02e-06,0.10062,0.33678,123.69919999999999
keshi,37,58.37837837837838,62.0,0.43243243243243246,1.0,1.027027027027027,0.6155945945945946,0.5070270270270271,-8.960459459459459,0.06350810810810811,0.4641105405405406,0.0027886135135135135,0.15352702702702703,0.366354054054054,123.9744054054054
Anna Landström,6,58.333333333333336,60.5,0.0,1.0,1.0,0.408,0.031643333333333336,-26.133499999999998,0.04031666666666667,0.9898333333333333,0.9231666666666666,0.10331666666666667,0.355,94.09766666666667
Matt Sassari,6,58.333333333333336,55.5,0.0,1.3333333333333333,1.3333333333333333,0.8341666666666666,0.8438333333333333,-6.415333333333334,0.052116666666666665,0.002832833333333333,0.15789748333333334,0.16,0.6761666666666667,126.17766666666667
Barrett Wilbert Weed,6,58.333333333333336,59.0,0.3333333333333333,1.0,2.8333333333333335,0.5131666666666667,0.40149999999999997,-8.683833333333334,0.13495,0.6030000000000001,0.0,0.19016666666666668,0.4206666666666667,94.82083333333333
Unknown Brain,8,58.25,58.5,0.375,1.0,2.375,0.596375,0.81525,-4.7623750000000005,0.0921625,0.0391225,0.0248511125,0.2009125,0.382,115.111875
Hariharan,13,58.23076923076923,57.0,0.0,1.0769230769230769,1.8461538461538463,0.5802307692307692,0.44246153846153846,-11.436307692307691,0.04273846153846154,0.42271538461538466,0.0016172323076923075,0.20029230769230771,0.5417692307692308,110.11946153846154
Ado,18,58.22222222222222,64.5,0.0,1.0,1.0,0.5534444444444444,0.8211111111111111,-3.2023333333333337,0.09037777777777778,0.1672005,1.7038888888888891e-06,0.28544444444444445,0.515,129.63338888888887
IZAL,10,58.2,58.5,0.0,1.0,1.0,0.5745,0.6966,-6.7842,0.05112,0.19186999999999999,0.000289685,0.17045,0.32892,132.0712
M83,15,58.2,57.0,0.0,1.2,1.4,0.3584,0.5135333333333333,-8.848066666666666,0.03908666666666667,0.13687386666666665,0.2703666933333333,0.13438666666666668,0.13105333333333333,114.67173333333334
Obie Trice,6,58.166666666666664,58.5,1.0,1.0,2.0,0.8051666666666667,0.7635000000000001,-3.7096666666666667,0.23866666666666667,0.08976666666666666,0.00391834,0.18981666666666666,0.5398333333333333,89.753
LiSA,19,58.1578947368421,58.0,0.0,1.8421052631578947,1.0526315789473684,0.4928421052631579,0.8625263157894736,-3.2607894736842105,0.11097894736842105,0.079944,9.806315789473685e-06,0.25225263157894734,0.376,134.91794736842104
Marconi Union,7,58.142857142857146,55.0,0.0,1.0,1.0,0.21555714285714286,0.21911428571428573,-20.881285714285717,0.03787142857142857,0.7651428571428571,0.9078571428571428,0.13657142857142857,0.14607142857142857,101.78885714285714
Yxngxr1,8,58.125,58.0,1.0,1.5,1.125,0.8585,0.515625,-8.8305,0.20285,0.685875,9.3e-07,0.1149375,0.564375,120.49875
Abraham Mateo,6,58.0,57.5,0.0,1.1666666666666667,2.1666666666666665,0.7233333333333333,0.7321666666666666,-3.8708333333333336,0.10578333333333334,0.1396666666666667,4.483333333333333e-06,0.11213333333333332,0.5773333333333334,132.89833333333334
Escape the Fate,7,58.0,61.0,0.0,1.2857142857142858,1.0,0.4477142857142857,0.8507142857142858,-5.099142857142858,0.0799,0.04724257142857143,9.77142857142857e-07,0.2005142857142857,0.3765,117.58342857142857
Zach Diamond,5,58.0,60.0,0.0,1.0,1.0,0.7647999999999999,0.5828,-7.8078,0.08382,0.266,0.0,0.1272,0.5278,111.5838
Sarah Meow,5,58.0,59.0,0.0,1.8,1.6,0.7834,0.1855,-12.3478,0.08914,0.8166,0.26811599999999997,0.1522,0.3966,108.1972
SPINALL,6,58.0,59.0,0.0,1.0,2.8333333333333335,0.7483333333333334,0.6808333333333333,-6.858666666666667,0.08376666666666667,0.06319999999999999,0.00775375,0.10325,0.5181666666666667,118.272
Seether,13,58.0,60.0,0.15384615384615385,1.2307692307692308,1.0769230769230769,0.533076923076923,0.7966923076923076,-4.8881538461538465,0.054430769230769234,0.024076976923076924,0.029598863076923075,0.1025923076923077,0.3633076923076923,131.1419230769231
Mukesh,5,58.0,58.0,0.0,1.0,1.8,0.4822,0.404,-10.7918,0.03694,0.8304,2.9996e-05,0.40152,0.6032,133.1452
iamjakehill,19,57.94736842105263,56.0,0.6842105263157895,1.894736842105263,1.1578947368421053,0.6878421052631579,0.6633157894736842,-7.256263157894737,0.13786315789473685,0.2528736842105263,0.00811421052631579,0.2135,0.6143684210526316,134.14873684210525
Karthik,10,57.9,56.5,0.0,1.1,1.5,0.697,0.5466,-8.596,0.04091,0.43551,0.0007287400000000001,0.17886,0.5504,117.08189999999999
Leiva,10,57.9,57.0,0.0,1.0,1.4,0.5704,0.6444,-6.2252,0.035559999999999994,0.20591430000000002,6.7888e-05,0.10607,0.4596,123.096
Aimer,16,57.875,56.5,0.0,2.5625,1.0625,0.47931250000000003,0.739,-5.178375,0.060700000000000004,0.1588540625,0.000653014375,0.1932125,0.45075,106.5635625
"Crosby, Stills, Nash & Young",6,57.833333333333336,57.0,0.0,1.3333333333333333,1.0,0.5263333333333333,0.25301666666666667,-16.8475,0.03593333333333334,0.6293333333333334,0.014776083333333334,0.20833333333333334,0.4995,138.55133333333333
CORBAL,6,57.833333333333336,53.5,0.0,1.5,3.0,0.6666666666666666,0.30178333333333335,-17.918000000000003,0.21945,0.8450000000000001,0.22453333333333333,0.21633333333333335,0.514,115.65249999999999
Hinder,5,57.8,57.0,0.0,1.8,1.0,0.4368,0.7774,-4.4884,0.033960000000000004,0.051570399999999995,9.5196e-05,0.19319999999999998,0.31260000000000004,126.62820000000002
Shallou,5,57.8,59.0,0.0,1.0,1.4,0.714,0.5408000000000001,-9.6526,0.049980000000000004,0.4598,0.09837199999999999,0.16024,0.24247999999999997,116.59400000000001
Brent Morgan,5,57.8,58.0,0.4,2.0,1.0,0.5604,0.3242,-11.4468,0.0323,0.59868,6.839999999999999e-07,0.15766,0.31379999999999997,103.70360000000001
Ray LaMontagne,12,57.75,59.5,0.0,1.0,1.0833333333333333,0.5440833333333334,0.36366666666666664,-11.217583333333332,0.031591666666666664,0.5018666666666667,0.0005344249999999999,0.1386,0.4058333333333333,110.96516666666666
The Blaze,12,57.75,57.5,0.08333333333333333,1.0,1.0833333333333333,0.63425,0.5051666666666667,-10.926499999999999,0.04911666666666667,0.24166916666666668,0.5322025,0.137675,0.121525,119.93966666666667
Crumb,10,57.7,57.5,0.0,1.9,1.0,0.5233000000000001,0.4777,-9.915600000000001,0.03773,0.4772712,0.6466999999999999,0.19477,0.29873,105.4651
Claptone,9,57.666666666666664,59.0,0.1111111111111111,2.5555555555555554,2.2222222222222223,0.7971111111111111,0.6336666666666667,-8.122111111111112,0.041322222222222225,0.058333333333333334,0.08449281,0.1250111111111111,0.4996111111111111,120.89833333333334
The Cab,6,57.666666666666664,57.0,0.0,2.1666666666666665,1.0,0.5363333333333333,0.7909999999999999,-6.298333333333333,0.04773333333333333,0.029205,0.0007456133333333333,0.19648333333333334,0.5596666666666666,116.62266666666666
DaniSogen,6,57.666666666666664,57.5,0.0,1.0,1.0,0.6285,0.24016666666666667,-17.463833333333334,0.03065,0.7565,0.9065,0.34746666666666665,0.15396666666666667,109.31766666666665
Tina Turner,8,57.625,65.0,0.0,1.0,1.0,0.703875,0.6094999999999999,-9.502,0.045925,0.1351,0.004610195,0.1179,0.734125,109.97425
GAMPER & DADONI,13,57.61538461538461,59.0,0.0,1.1538461538461537,1.6923076923076923,0.680923076923077,0.6400769230769231,-7.496153846153846,0.07165384615384615,0.11812092307692307,0.11257021153846154,0.23283846153846152,0.4713076923076923,125.77015384615385
Ash,5,57.6,58.0,0.0,1.0,1.6,0.7404,0.5746,-7.841200000000001,0.03606,0.3392,0.39131,0.1405,0.41159999999999997,106.99300000000001
Tenno,12,57.583333333333336,60.0,0.0,1.0,1.0,0.5090833333333333,0.35341666666666666,-14.168833333333334,0.055,0.7283333333333334,0.8995000000000001,0.19776666666666665,0.14928333333333335,126.27108333333332
My Darkest Days,9,57.55555555555556,60.0,0.0,1.2222222222222223,1.1111111111111112,0.4831111111111111,0.8716666666666666,-4.084666666666667,0.05296666666666667,0.005134233333333333,3.0555555555555553e-07,0.20256666666666667,0.4833333333333333,145.57288888888888
Aaryan Shah,9,57.55555555555556,54.0,1.0,1.0,1.1111111111111112,0.5607777777777778,0.5314444444444445,-9.222222222222221,0.07328888888888889,0.49077777777777776,0.08755214444444442,0.20514444444444446,0.2944111111111111,104.94855555555556
Bobby Darin,10,57.5,58.5,0.0,1.9,1.0,0.5515000000000001,0.5649,-8.1379,0.0449,0.6695,1.38e-07,0.2742,0.6711,132.6539
Eric Chou,20,57.45,58.0,0.0,1.0,1.05,0.4887,0.4787,-8.53935,0.035425,0.579575,0.00015464949999999998,0.12171499999999999,0.33865,124.4897
MR TOUT LE MONDE,14,57.42857142857143,57.0,0.0,1.0,1.1428571428571428,0.600642857142857,0.6231428571428571,-9.218928571428572,0.045064285714285716,0.38393571428571427,0.2024277857142857,0.16165714285714286,0.19172142857142857,122.80064285714286
Olamide,7,57.42857142857143,56.0,1.0,1.0,1.5714285714285714,0.7961428571428572,0.713,-6.662428571428571,0.19314285714285712,0.24777142857142856,0.06691928571428571,0.12834285714285715,0.6364285714285715,112.47685714285714
Christopher Jackson,5,57.4,62.0,0.2,1.0,4.0,0.5791999999999999,0.5524,-9.1426,0.23081999999999997,0.60118,0.0,0.20750000000000002,0.5384,115.5008
GEMINI,5,57.4,58.0,0.2,1.0,1.4,0.6736000000000001,0.6776,-5.7918,0.0843,0.2606,5.612e-05,0.11884000000000002,0.5696,95.966
Jamie xx,8,57.375,57.0,0.125,1.5,1.375,0.6275000000000001,0.638125,-9.821,0.1286625,0.2485075,0.58275,0.1781125,0.402,115.976125
Fireboy DML,22,57.36363636363637,57.0,0.5454545454545454,1.0,1.4545454545454546,0.7185,0.6393636363636364,-6.487363636363637,0.09938181818181818,0.31236363636363634,0.004548326818181818,0.15185454545454544,0.5920000000000001,123.60440909090909
flora cash,6,57.333333333333336,60.0,0.0,2.1666666666666665,1.0,0.5475,0.4163333333333334,-9.634,0.03316666666666667,0.7833333333333333,0.0025495166666666667,0.15666666666666665,0.31616666666666665,114.0905
Good Morning,8,57.25,56.0,0.0,1.0,1.0,0.48125,0.50425,-11.232875,0.03205,0.6188750000000001,0.69425,0.16925,0.501375,129.832
Fujii Kaze,22,57.22727272727273,56.5,0.0,1.0454545454545454,1.0,0.6349090909090909,0.7107727272727273,-7.012272727272728,0.05772727272727273,0.12572227272727274,0.005348814090909091,0.24132727272727272,0.5682727272727273,127.44768181818182
Kochetkovv,9,57.22222222222222,58.0,0.0,2.0,1.0,0.7415555555555556,0.2803333333333333,-14.041777777777778,0.12846666666666665,0.7942222222222222,0.49007333333333336,0.14320000000000002,0.3409444444444445,125.88977777777778
Weston Estate,9,57.22222222222222,57.0,0.2222222222222222,1.0,1.0,0.6118888888888888,0.5281111111111111,-7.790333333333333,0.08486666666666667,0.4187,7.013333333333334e-06,0.1111111111111111,0.42477777777777775,119.71833333333332
Bob Moses,5,57.2,57.0,0.0,1.0,1.6,0.6679999999999999,0.7352000000000001,-6.7822000000000005,0.054079999999999996,0.14599600000000001,0.2037096,0.24,0.18639999999999998,119.6146
YNG Martyr,5,57.2,56.0,1.0,1.0,1.2,0.779,0.5025999999999999,-9.656,0.21498,0.14124,2.2800000000000002e-05,0.13804,0.6898,121.6232
NGHTMRE,6,57.166666666666664,57.5,0.16666666666666666,1.0,2.6666666666666665,0.5353333333333333,0.7808333333333333,-4.998,0.09228333333333333,0.033071666666666666,5.872333333333333e-05,0.1435,0.296,149.23233333333334
No Vacation,9,57.111111111111114,57.0,0.0,1.0,1.0,0.4816666666666667,0.7183333333333333,-6.966111111111111,0.05664444444444445,0.1927611111111111,0.6893333333333334,0.17827777777777779,0.36093333333333333,130.14144444444443
FLOW,7,57.0,55.0,0.0,1.5714285714285714,1.0,0.4775714285714286,0.8995714285714286,-3.9917142857142855,0.06658571428571429,0.03359285714285714,0.0,0.17191428571428571,0.7067142857142857,152.50057142857142
Firehouse,7,57.0,57.0,0.0,1.7142857142857142,1.0,0.5175714285714286,0.6358571428571429,-8.868142857142859,0.02917142857142857,0.041489571428571424,0.0004029714285714286,0.12188571428571428,0.44428571428571434,128.07785714285714
Lata Mangeshkar,10,57.0,57.0,0.0,1.0,1.8,0.5236,0.48419999999999996,-10.5604,0.0486,0.6174000000000001,0.0043282,0.27563,0.5584,120.9609
Jonathan Groff,7,57.0,61.0,0.0,1.0,2.142857142857143,0.5504285714285714,0.4442857142857143,-8.471,0.13435714285714287,0.5541,1.2728571428571428e-06,0.2754,0.3892857142857143,117.66357142857143
Heart,5,57.0,68.0,0.0,1.0,1.0,0.4908,0.5614,-12.0736,0.03336,0.2092,0.021293199999999998,0.11313999999999999,0.48020000000000007,134.9872
Cascada,12,57.0,58.5,0.0,1.25,1.4166666666666667,0.616,0.9214166666666667,-4.7941666666666665,0.07670833333333334,0.011767,0.007520113333333334,0.28258333333333335,0.5326666666666667,145.90441666666666
Enrique Iglesias,14,56.92857142857143,55.0,0.07142857142857142,1.0,2.0,0.6475,0.8008571428571428,-4.338642857142857,0.0641,0.09746,1.893e-05,0.1475142857142857,0.5665714285714285,106.72585714285715
Aphex Twin,12,56.916666666666664,55.0,0.0,1.25,1.0,0.5055,0.2977916666666667,-20.056583333333332,0.05752499999999999,0.6989833333333334,0.7994249999999999,0.13961666666666667,0.2869,114.937
高爾宣 OSN,10,56.9,57.0,0.2,1.0,1.3,0.7031000000000001,0.6677,-5.0396,0.06344,0.4321,3.2600000000000003e-07,0.12589,0.5393,109.994
Anthony Keyrouz,10,56.9,56.0,0.0,1.3,2.0,0.6889000000000001,0.7238,-6.2522,0.14039,0.17550000000000002,2.5696000000000003e-05,0.21924000000000002,0.40449999999999997,120.7533
Yugo Kanno,7,56.857142857142854,57.0,0.0,1.0,1.0,0.4678571428571429,0.7768285714285714,-7.668428571428572,0.12615714285714286,0.1439016142857143,0.2793842857142857,0.18985714285714286,0.4012142857142857,132.5627142857143
brakence,6,56.833333333333336,57.0,1.0,2.0,1.1666666666666667,0.5775,0.5246666666666667,-9.002666666666666,0.2099333333333333,0.3881666666666666,0.0,0.24075,0.7088333333333333,129.83683333333332
convolk,5,56.8,56.0,0.8,2.0,1.8,0.647,0.6726,-6.3742,0.052039999999999996,0.131392,0.0008201999999999999,0.1618,0.3236,133.4924
Pop Evil,5,56.8,58.0,0.0,1.0,1.0,0.5426,0.8284,-4.8972,0.07102,0.00257622,0.006596848,0.21479999999999996,0.49160000000000004,124.4224
Sunidhi Chauhan,5,56.8,63.0,0.0,1.0,2.2,0.6744,0.7306,-4.7956,0.12692,0.3861,1.2892000000000001e-05,0.28616,0.628,112.127
