artista_principal,n_tracks,mean_popularity,median_popularity,explicit_rate,n_generos_mean,n_artistas_mean,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Glenn Underground,38,9.81578947368421,8.0,0.0,1.0,1.0263157894736843,0.7486315789473684,0.6240526315789473,-12.952394736842104,0.06513157894736843,0.043089236842105264,0.6901184210526315,0.07744473684210526,0.7267631578947369,122.37881578947369
Terrence Parker,45,9.844444444444445,8.0,0.0,1.0,1.3555555555555556,0.7422222222222222,0.7388,-8.549133333333334,0.05420888888888889,0.020836622222222222,0.5384067533333333,0.1349711111111111,0.7038666666666666,123.019
Elderbrook,7,9.857142857142858,0.0,0.0,1.0,1.5714285714285714,0.7601428571428571,0.6355714285714286,-7.510285714285715,0.06628571428571428,0.2207442857142857,0.21962328571428572,0.16735714285714284,0.5434285714285714,120.03371428571428
Alvin & The Chipmunks,15,9.866666666666667,0.0,0.0,1.0,1.8666666666666667,0.6266666666666667,0.5208666666666667,-8.291,0.06430666666666666,0.5997933333333333,0.0014003366666666668,0.14896666666666664,0.7619333333333334,149.39213333333333
Fast Eddie,31,9.935483870967742,8.0,0.0,1.0,1.4193548387096775,0.8309032258064516,0.8544516129032258,-7.233193548387097,0.08855483870967742,0.005470112903225806,0.31300088387096775,0.14148064516129033,0.6624741935483871,125.23077419354838
Poop Emoji,23,9.956521739130435,9.0,0.0,1.0,1.0,0.7955652173913045,0.5936521739130435,-8.219217391304348,0.1752782608695652,0.21582173913043481,7.386956521739129e-07,0.25303478260869566,0.802,105.83365217391304
Porya Hatami,25,10.04,7.0,0.0,1.0,1.4,0.19582,0.1850408,-22.996959999999998,0.046872,0.9322400000000001,0.87684,0.19966799999999998,0.062424,87.28703999999999
Derrick May,15,10.066666666666666,7.0,0.0,1.0,1.1333333333333333,0.6948666666666666,0.7846666666666666,-11.023066666666667,0.07274666666666667,0.054543293333333326,0.6901265333333334,0.13044,0.59746,131.66093333333333
K-Hand,15,10.133333333333333,7.0,0.0,1.0,1.0,0.7468,0.7451333333333333,-9.8436,0.09830666666666668,0.031187100000000002,0.6088584666666667,0.14134666666666668,0.46613333333333334,130.4916
Little Big Town,7,10.142857142857142,0.0,0.0,1.0,1.0,0.459,0.4828571428571428,-8.404571428571428,0.04475714285714286,0.5677142857142857,0.0,0.27314285714285713,0.4202857142857143,143.5345714285714
Frédéric Chopin,17,10.176470588235293,0.0,0.0,1.0,2.0,0.30747058823529416,0.07127882352941177,-26.316176470588236,0.04065882352941177,0.9866470588235294,0.9060588235294118,0.18225882352941175,0.1578705882352941,91.56911764705882
Ten City,42,10.19047619047619,8.0,0.0,1.0,1.1904761904761905,0.703595238095238,0.7216428571428571,-10.234714285714286,0.06031190476190477,0.061681521428571424,0.047452515714285715,0.14656190476190475,0.7285,120.54552380952381
Lil' Ron Ron,5,10.2,9.0,0.0,1.0,1.0,0.8932,0.4742,-9.0852,0.32442000000000004,0.26461999999999997,0.14838487,0.13424,0.7302,130.6268
Fingers Inc.,8,10.25,9.0,0.0,1.0,1.0,0.7605,0.836875,-5.95225,0.080675,0.089005,0.08633312500000001,0.0848125,0.654875,120.72925000000001
Lani Love,8,10.25,9.0,0.0,1.0,1.375,0.76675,0.5623750000000001,-7.535125000000001,0.420375,0.13988875,0.00010962,0.13235,0.417625,129.089375
Blake Baxter,8,10.25,8.5,0.0,1.0,1.0,0.753125,0.74025,-10.455125,0.0731375,0.10709315,0.743549625,0.2246125,0.648875,123.403
Jeff Mills,31,10.290322580645162,8.0,0.0,1.032258064516129,1.1290322580645162,0.6143548387096774,0.7421290322580645,-11.711483870967742,0.06047741935483871,0.13019312258064517,0.7160031935483872,0.25703225806451613,0.5219580645161291,123.70583870967741
Rudimental,14,10.357142857142858,0.0,0.14285714285714285,2.857142857142857,3.357142857142857,0.7037857142857142,0.7457142857142857,-4.777499999999999,0.04802857142857143,0.1352642857142857,0.001121,0.13455714285714285,0.5767142857142857,118.78471428571427
Apache Indian,27,10.37037037037037,2.0,0.0,1.0,1.2222222222222223,0.8124444444444444,0.764,-6.646703703703704,0.13092592592592592,0.08911518518518519,0.0002457588888888889,0.15089259259259258,0.7540370370370371,115.98566666666666
Ecko,8,10.375,0.0,0.0,1.0,1.625,0.78475,0.61825,-6.44725,0.160575,0.089075,0.0195236875,0.12162500000000001,0.5780000000000001,126.76599999999999
Wolfgang Amadeus Mozart,305,10.416393442622951,7.0,0.0,1.0,2.8262295081967213,0.41352688524590164,0.12354488524590164,-22.169567213114753,0.047291803278688524,0.9677409836065574,0.7436623814754099,0.15632622950819672,0.5012859016393443,111.7425213114754
Marvin Gaye,14,10.428571428571429,0.0,0.0,2.7142857142857144,1.3571428571428572,0.5292857142857142,0.577,-7.979071428571428,0.039071428571428576,0.31158142857142856,0.0019359885714285714,0.18257142857142858,0.6592857142857144,131.45764285714284
Robert Hood,56,10.5,8.0,0.0,1.4642857142857142,1.0535714285714286,0.7226428571428573,0.7763392857142858,-10.800767857142857,0.06803392857142856,0.08857452696428571,0.8338542857142857,0.15591964285714285,0.3386767857142857,131.466125
Ron Trent,40,10.6,9.0,0.0,1.0,1.375,0.7291000000000001,0.69625,-9.585975000000001,0.0691425,0.073525825,0.7198145,0.1251525,0.5909449999999999,123.959175
Carl & Pearl Butler,5,10.6,10.0,0.0,1.0,1.0,0.5588,0.3294,-12.747,0.03038,0.7238,1.4884000000000002e-05,0.2324,0.5965999999999999,114.2798
Jovonn,20,10.6,9.0,0.0,1.0,1.4,0.8089000000000001,0.72985,-9.707,0.092045,0.022351125,0.61534,0.09279499999999999,0.6597999999999999,123.2127
Ocoeur,17,10.647058823529411,9.0,0.0,1.0,1.0,0.388,0.3407705882352941,-16.32029411764706,0.055099999999999996,0.7082941176470589,0.8458235294117646,0.13555882352941176,0.0746,119.47505882352941
Dinah Washington,6,10.666666666666666,0.0,0.0,2.3333333333333335,1.1666666666666667,0.47433333333333333,0.2632666666666667,-11.785833333333334,0.04701666666666667,0.7956666666666666,4.545833333333333e-05,0.10886666666666667,0.39683333333333337,116.61066666666666
Cybass,6,10.666666666666666,11.0,0.0,1.0,1.0,0.5795,0.7298333333333332,-9.003166666666667,0.0479,0.1397425,0.7993333333333333,0.20976666666666666,0.28653333333333336,115.59349999999999
Oingo Boingo,18,10.666666666666666,1.0,0.0,1.0,1.0,0.5967777777777777,0.8178333333333333,-8.132222222222222,0.04383888888888889,0.23883611111111114,0.0006714111111111111,0.2944222222222222,0.7754444444444445,137.68994444444445
Igor Talkov,27,10.703703703703704,8.0,0.0,1.0,1.037037037037037,0.5504074074074075,0.44322222222222224,-12.481851851851852,0.0478037037037037,0.5785925925925925,0.017451263333333335,0.2561407407407407,0.42643333333333333,130.32440740740742
Roy Woods,7,10.714285714285714,0.0,0.2857142857142857,1.0,1.2857142857142858,0.5824285714285714,0.47257142857142853,-8.756571428571428,0.052142857142857144,0.1314,1.7085714285714287e-06,0.15485714285714286,0.16185714285714287,97.90685714285713
OSAMU SATO,5,10.8,10.0,0.0,1.0,1.2,0.563,0.8635999999999999,-8.9038,0.04096,0.080838,0.7769999999999999,0.1777,0.7766,143.1922
Spineshank,5,10.8,0.0,0.4,3.0,1.0,0.5564,0.9206,-4.1066,0.0551,3.902e-05,0.0013907919999999999,0.09548000000000001,0.4664,128.7132
Chaos Team,5,10.8,0.0,0.0,1.2,2.0,0.6906,0.9296,-3.7864000000000004,0.06908,0.09276,2.444e-06,0.34299999999999997,0.5873999999999999,144.8374
Ryan Elliott,6,10.833333333333334,10.0,0.0,1.0,1.1666666666666667,0.7538333333333332,0.6133333333333334,-12.752333333333333,0.07118333333333333,0.013894733333333333,0.8998333333333334,0.09721666666666667,0.321,130.05833333333334
Lomoplay,6,11.0,7.0,0.0,1.0,1.0,0.5908333333333333,0.3678333333333333,-11.568166666666665,0.0706,0.5081666666666667,0.8574999999999999,0.17983333333333332,0.41033333333333327,126.45983333333334
Sofía Reyes,14,11.0,0.0,0.21428571428571427,1.2857142857142858,3.0,0.7860000000000001,0.8641428571428572,-3.2407857142857144,0.06137142857142857,0.1682142857142857,0.0,0.05427857142857143,0.7727142857142857,96.06214285714286
Still Woozy,7,11.0,0.0,0.14285714285714285,1.8571428571428572,1.0,0.7291428571428572,0.4985714285714286,-9.962571428571428,0.07317142857142857,0.6088571428571429,0.13194857142857144,0.10562857142857143,0.6298571428571428,94.34414285714286
Monolake,7,11.0,11.0,0.0,1.0,1.0,0.4547142857142857,0.3588428571428572,-18.327571428571428,0.07474285714285714,0.142486,0.7055714285714286,0.09962857142857143,0.28664285714285714,123.67871428571428
Blake Rules,55,11.10909090909091,10.0,0.01818181818181818,1.0,1.981818181818182,0.8472363636363636,0.4526545454545455,-11.862236363636363,0.2586981818181818,0.24684672727272727,0.018496872909090908,0.16974545454545456,0.51506,123.54636363636364
Scan 7,8,11.125,11.0,0.0,1.0,1.0,0.765,0.8160000000000001,-7.710125,0.0732,0.040105337500000005,0.75875,0.1119625,0.761625,127.5075
Fresco Trey,11,11.181818181818182,0.0,1.0,1.0,1.7272727272727273,0.7296363636363636,0.5169090909090909,-6.969818181818181,0.05570909090909091,0.19672727272727275,0.0,0.12334545454545455,0.657,94.53763636363637
Roy Davis Jr.,27,11.185185185185185,7.0,0.0,1.0,1.5555555555555556,0.7942962962962964,0.6418518518518518,-10.053777777777778,0.06747777777777778,0.023273637037037036,0.49208524444444446,0.12184444444444445,0.7248518518518519,122.708
Calibre,8,11.25,15.0,0.375,1.0,1.0,0.53725,0.8415,-6.73025,0.10581249999999999,0.004617375,0.54937998,0.20350000000000001,0.27713750000000004,142.426375
Ali Farka Touré,12,11.25,10.0,0.0,1.0,1.6666666666666667,0.53725,0.3474166666666667,-13.359166666666667,0.042275,0.7483333333333334,0.45025000000000004,0.14484166666666667,0.521,123.70341666666667
Bruno Mars,41,11.268292682926829,1.0,0.0,1.7804878048780488,2.5853658536585367,0.6653414634146342,0.647829268292683,-7.463146341463414,0.03996585365853659,0.09725878048780488,0.0011556551219512195,0.1660560975609756,0.6968390243902439,127.95946341463414
Kelpe,13,11.307692307692308,11.0,0.0,1.0,1.0769230769230769,0.5834615384615385,0.4790076923076923,-13.989692307692307,0.0946846153846154,0.3694707692307692,0.7115392307692308,0.19205384615384613,0.3767076923076923,104.61976923076924
Tony Vega,13,11.384615384615385,0.0,0.0,1.0,1.0,0.6133076923076923,0.6986153846153846,-8.008923076923077,0.03993076923076923,0.4672384615384615,5.808307692307692e-05,0.1231,0.8174615384615385,130.04492307692308
Christina Perri,13,11.384615384615385,0.0,0.0,1.1538461538461537,1.2307692307692308,0.4897692307692308,0.3897,-10.234153846153847,0.031853846153846156,0.5316206923076923,0.0030755753846153848,0.12888461538461538,0.19630769230769232,101.1196923076923
Inner City,84,11.392857142857142,8.0,0.0,1.0,1.4047619047619047,0.6781785714285714,0.8079642857142857,-9.365404761904761,0.04924166666666667,0.03328852261904762,0.27615705154761905,0.17768214285714284,0.6548369047619048,123.17377380952381
Mr. Lee,7,11.428571428571429,7.0,0.0,1.0,1.0,0.7505714285714286,0.6689999999999999,-11.668142857142856,0.12149999999999998,0.09536857142857143,0.45521500000000004,0.10988571428571428,0.49557142857142855,124.56242857142857
Matoma,6,11.5,0.0,0.0,3.0,2.0,0.6881666666666666,0.827,-7.405833333333334,0.045283333333333335,0.04578000000000001,0.008748166666666666,0.10159999999999998,0.25833333333333336,121.32066666666667
The Police,8,11.5,0.5,0.0,1.0,1.0,0.596875,0.513625,-8.676625,0.1069,0.11573750000000001,0.40297089625000004,0.19529999999999997,0.509625,111.47175
Huda Hudia,6,11.5,11.5,0.0,1.0,2.0,0.6945,0.9155000000000001,-4.559666666666667,0.06616666666666667,0.0027722000000000003,0.34030999999999995,0.11781666666666668,0.4038333333333333,127.33983333333333
Paul Johnson,59,11.525423728813559,9.0,0.0,1.1016949152542372,1.2372881355932204,0.7909661016949153,0.7954237288135593,-8.623322033898305,0.08623220338983051,0.03447610305084746,0.5228154033898305,0.14026949152542373,0.605,126.02903389830509
Oliver Tree,17,11.529411764705882,2.0,0.23529411764705882,1.0588235294117647,1.2352941176470589,0.6706470588235294,0.6261176470588236,-5.724941176470588,0.06588235294117648,0.08836588235294117,0.0002517647058823529,0.1769764705882353,0.4414705882352941,95.48741176470588
Catie Turner,11,11.545454545454545,0.0,0.09090909090909091,2.0,1.0,0.5024545454545455,0.41818181818181815,-9.008818181818182,0.07794545454545455,0.6020909090909091,5.781818181818182e-06,0.1263181818181818,0.3210909090909091,100.298
Foy Vance,9,11.555555555555555,0.0,0.0,2.5555555555555554,1.3333333333333333,0.616111111111111,0.3329333333333333,-11.536888888888889,0.06976666666666667,0.6944444444444444,0.0007735111111111111,0.10111111111111111,0.44199999999999995,113.15933333333334
Gadget,7,11.571428571428571,11.0,0.0,1.0,1.0,0.28514285714285714,0.9662857142857143,-5.596571428571429,0.149,2.042857142857143e-06,0.35834,0.3734285714285714,0.14420000000000002,132.7982857142857
Have Fun Teaching,15,11.6,10.0,0.0,1.0,1.0,0.8898666666666666,0.619,-7.876,0.11526666666666667,0.06859586666666666,0.000222562,0.21520666666666666,0.6983333333333334,119.60933333333334
Against The Current,5,11.6,0.0,0.0,1.0,1.0,0.5356,0.892,-5.340999999999999,0.05648000000000001,0.0001684,0.0004952,0.20659999999999998,0.43179999999999996,132.823
Colombo,13,11.615384615384615,10.0,0.0,1.0,1.0,0.755,0.8187692307692308,-6.552461538461539,0.07857692307692309,0.0034786923076923076,0.806923076923077,0.06345384615384615,0.4169999999999999,130.92707692307692
Ina Colada,9,11.666666666666666,0.0,0.0,1.0,1.2222222222222223,0.5901111111111111,0.980111111111111,-2.294888888888889,0.08467777777777778,0.13143666666666667,0.0,0.31922222222222224,0.779,109.583
Mark D. Pencil,12,11.666666666666666,11.0,0.0,1.0,1.0,0.7920833333333333,0.7053333333333334,-8.026833333333334,0.200075,0.047424858333333327,0.06653935583333333,0.13253333333333334,0.5718333333333333,134.44266666666667
Ivan Rebroff,49,11.693877551020408,11.0,0.0,1.0,1.183673469387755,0.3172285714285714,0.4588979591836735,-11.267938775510205,0.06061224489795919,0.8162081632653061,0.14230053142857144,0.22004897959183675,0.41991836734693877,112.70314285714285
Alinka,7,11.714285714285714,13.0,0.0,1.0,1.2857142857142858,0.7537142857142857,0.8167142857142856,-8.668142857142858,0.050242857142857145,0.0022745571428571427,0.809,0.10567142857142857,0.5024285714285714,127.1557142857143
Polish Club,11,11.727272727272727,0.0,0.2727272727272727,1.0,1.0,0.33045454545454545,0.903090909090909,-4.375181818181819,0.1446181818181818,0.04681391818181819,0.00021431727272727276,0.4816090909090909,0.4138181818181818,155.99027272727272
Cody,12,11.75,10.5,0.0,1.0,4.916666666666667,0.8534166666666666,0.5624166666666667,-7.652083333333334,0.17249166666666668,0.44602499999999995,4.2e-07,0.19053333333333333,0.8566666666666666,118.42233333333333
Mrs Mills,8,11.75,10.5,0.0,1.0,1.0,0.6445,0.538625,-10.9195,0.0425,0.622375,0.885375,0.1742125,0.909,124.026625
B12,8,11.75,12.0,0.0,1.0,1.0,0.6975,0.682125,-9.485624999999999,0.0564,0.36831375,0.72575,0.106825,0.59,125.2805
